#,Date-Time (EDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
582,06/04/2025 08:54:25,20.16,,,,,
583,06/04/2025 08:59:25,20.46,,,,,
584,06/04/2025 09:04:25,20.93,,,,,
585,06/04/2025 09:09:25,21.19,,,,,
586,06/04/2025 09:14:25,21.32,,,,,
587,06/04/2025 09:19:25,21.70,,,,,
588,06/04/2025 09:24:25,21.79,,,,,
589,06/04/2025 09:29:25,23.29,,,,,
590,06/04/2025 09:34:25,23.98,,,,,
591,06/04/2025 09:39:25,25.05,,,,,
592,06/04/2025 09:44:25,25.74,,,,,
593,06/04/2025 09:49:25,25.74,,,,,
594,06/04/2025 09:54:25,26.04,,,,,
595,06/04/2025 09:59:25,26.34,,,,,
596,06/04/2025 10:04:25,26.64,,,,,
597,06/04/2025 10:09:25,26.98,,,,,
598,06/04/2025 10:14:25,27.07,,,,,
599,06/04/2025 10:19:25,27.41,,,,,
600,06/04/2025 10:24:25,27.50,,,,,
601,06/04/2025 10:29:25,27.54,,,,,
602,06/04/2025 10:34:25,27.75,,,,,
603,06/04/2025 10:39:25,28.10,,,,,
604,06/04/2025 10:44:25,28.74,,,,,
605,06/04/2025 10:49:25,29.17,,,,,
606,06/04/2025 10:54:25,28.91,,,,,
607,06/04/2025 10:59:25,29.43,,,,,
608,06/04/2025 11:04:25,28.95,,,,,
609,06/04/2025 11:09:25,29.13,,,,,
610,06/04/2025 11:14:25,29.00,,,,,
611,06/04/2025 11:19:25,30.33,,,,,
612,06/04/2025 11:24:25,31.01,,,,,
613,06/04/2025 11:29:25,30.71,,,,,
614,06/04/2025 11:34:25,31.36,,,,,
615,06/04/2025 11:39:25,30.67,,,,,
616,06/04/2025 11:44:25,30.67,,,,,
617,06/04/2025 11:49:25,31.53,,,,,
618,06/04/2025 11:54:25,32.00,,,,,
619,06/04/2025 11:59:25,32.04,,,,,
620,06/04/2025 12:04:25,33.16,,,,,
621,06/04/2025 12:09:25,33.80,,,,,
622,06/04/2025 12:14:25,34.06,,,,,
623,06/04/2025 12:19:25,34.10,,,,,
624,06/04/2025 12:24:25,33.76,,,,,
625,06/04/2025 12:29:25,34.15,,,,,
626,06/04/2025 12:34:25,34.23,,,,,
627,06/04/2025 12:39:25,33.29,,,,,
628,06/04/2025 12:44:25,31.83,,,,,
629,06/04/2025 12:49:25,31.53,,,,,
630,06/04/2025 12:54:25,31.79,,,,,
631,06/04/2025 12:59:25,32.13,,,,,
632,06/04/2025 13:04:25,31.83,,,,,
633,06/04/2025 13:09:25,32.00,,,,,
634,06/04/2025 13:14:25,32.94,,,,,
635,06/04/2025 13:19:25,33.63,,,,,
636,06/04/2025 13:24:25,34.06,,,,,
637,06/04/2025 13:29:25,34.75,,,,,
638,06/04/2025 13:34:25,34.83,,,,,
639,06/04/2025 13:39:25,35.22,,,,,
640,06/04/2025 13:44:25,33.97,,,,,
641,06/04/2025 13:49:25,33.07,,,,,
642,06/04/2025 13:54:25,33.63,,,,,
643,06/04/2025 13:59:25,33.16,,,,,
644,06/04/2025 14:04:25,33.07,,,,,
645,06/04/2025 14:09:25,32.34,,,,,
646,06/04/2025 14:14:25,32.52,,,,,
647,06/04/2025 14:19:25,31.01,,,,,
648,06/04/2025 14:24:25,31.10,,,,,
649,06/04/2025 14:29:25,30.63,,,,,
650,06/04/2025 14:34:25,29.64,,,,,
651,06/04/2025 14:39:25,29.94,,,,,
652,06/04/2025 14:44:25,29.81,,,,,
653,06/04/2025 14:49:25,29.04,,,,,
654,06/04/2025 14:54:25,29.64,,,,,
655,06/04/2025 14:59:25,30.20,,,,,
656,06/04/2025 15:04:25,32.17,,,,,
657,06/04/2025 15:09:25,33.72,,,,,
658,06/04/2025 15:14:25,33.89,,,,,
659,06/04/2025 15:19:25,34.15,,,,,
660,06/04/2025 15:24:25,34.83,,,,,
661,06/04/2025 15:29:25,34.62,,,,,
662,06/04/2025 15:34:25,34.75,,,,,
663,06/04/2025 15:39:25,33.72,,,,,
664,06/04/2025 15:44:25,31.79,,,,,
665,06/04/2025 15:49:25,29.94,,,,,
666,06/04/2025 15:54:25,28.57,,,,,
667,06/04/2025 15:59:25,27.54,,,,,
668,06/04/2025 16:04:25,26.98,,,,,
669,06/04/2025 16:09:25,26.64,,,,,
670,06/04/2025 16:14:25,26.85,,,,,
671,06/04/2025 16:19:25,26.47,,,,,
672,06/04/2025 16:24:25,26.38,,,,,
673,06/04/2025 16:29:25,26.12,,,,,
674,06/04/2025 16:34:25,25.69,,,,,
675,06/04/2025 16:39:25,25.44,,,,,
676,06/04/2025 16:44:25,25.22,,,,,
677,06/04/2025 16:49:25,25.05,,,,,
678,06/04/2025 16:54:25,24.49,,,,,
679,06/04/2025 16:59:25,24.32,,,,,
680,06/04/2025 17:04:25,23.98,,,,,
681,06/04/2025 17:09:25,23.55,,,,,
682,06/04/2025 17:14:25,23.25,,,,,
683,06/04/2025 17:19:25,23.03,,,,,
684,06/04/2025 17:24:25,22.65,,,,,
685,06/04/2025 17:29:25,22.52,,,,,
686,06/04/2025 17:34:25,22.35,,,,,
687,06/04/2025 17:39:25,22.18,,,,,
688,06/04/2025 17:44:25,21.96,,,,,
689,06/04/2025 17:49:25,21.75,,,,,
690,06/04/2025 17:54:25,21.70,,,,,
691,06/04/2025 17:59:25,21.62,,,,,
692,06/04/2025 18:04:25,21.49,,,,,
693,06/04/2025 18:09:25,21.36,,,,,
694,06/04/2025 18:14:25,21.23,,,,,
695,06/04/2025 18:19:25,21.10,,,,,
696,06/04/2025 18:24:25,20.76,,,,,
697,06/04/2025 18:29:25,20.55,,,,,
698,06/04/2025 18:34:25,20.55,,,,,
699,06/04/2025 18:39:25,20.50,,,,,
700,06/04/2025 18:44:25,20.33,,,,,
701,06/04/2025 18:49:25,20.12,,,,,
702,06/04/2025 18:54:25,19.99,,,,,
703,06/04/2025 18:59:25,19.82,,,,,
704,06/04/2025 19:04:25,19.69,,,,,
705,06/04/2025 19:09:25,19.56,,,,,
706,06/04/2025 19:14:25,19.30,,,,,
707,06/04/2025 19:19:25,19.17,,,,,
708,06/04/2025 19:24:25,19.00,,,,,
709,06/04/2025 19:29:25,18.83,,,,,
710,06/04/2025 19:34:25,18.66,,,,,
711,06/04/2025 19:39:25,18.40,,,,,
712,06/04/2025 19:44:25,18.27,,,,,
713,06/04/2025 19:49:25,18.06,,,,,
714,06/04/2025 19:54:25,17.93,,,,,
715,06/04/2025 19:59:25,17.76,,,,,
716,06/04/2025 20:04:25,17.59,,,,,
717,06/04/2025 20:09:25,17.37,,,,,
718,06/04/2025 20:14:25,17.20,,,,,
719,06/04/2025 20:19:25,17.03,,,,,
720,06/04/2025 20:24:25,16.81,,,,,
721,06/04/2025 20:29:25,16.73,,,,,
722,06/04/2025 20:34:25,16.56,,,,,
723,06/04/2025 20:39:25,16.47,,,,,
724,06/04/2025 20:44:25,16.39,,,,,
725,06/04/2025 20:49:25,16.21,,,,,
726,06/04/2025 20:54:25,16.17,,,,,
727,06/04/2025 20:59:25,16.08,,,,,
728,06/04/2025 21:04:25,16.04,,,,,
729,06/04/2025 21:09:25,15.87,,,,,
730,06/04/2025 21:14:25,15.83,,,,,
731,06/04/2025 21:19:25,15.83,,,,,
732,06/04/2025 21:24:25,15.66,,,,,
733,06/04/2025 21:29:25,15.61,,,,,
734,06/04/2025 21:34:25,15.57,,,,,
735,06/04/2025 21:39:25,15.57,,,,,
736,06/04/2025 21:44:25,15.53,,,,,
737,06/04/2025 21:49:25,15.44,,,,,
738,06/04/2025 21:54:25,15.36,,,,,
739,06/04/2025 21:59:25,15.27,,,,,
740,06/04/2025 22:04:25,15.27,,,,,
741,06/04/2025 22:09:25,15.27,,,,,
742,06/04/2025 22:14:25,15.27,,,,,
743,06/04/2025 22:19:25,15.18,,,,,
744,06/04/2025 22:24:25,15.10,,,,,
745,06/04/2025 22:29:25,15.06,,,,,
746,06/04/2025 22:34:25,15.10,,,,,
747,06/04/2025 22:39:25,15.14,,,,,
748,06/04/2025 22:44:25,15.01,,,,,
749,06/04/2025 22:49:25,15.01,,,,,
750,06/04/2025 22:54:25,14.93,,,,,
751,06/04/2025 22:59:25,14.84,,,,,
752,06/04/2025 23:04:25,14.88,,,,,
753,06/04/2025 23:09:25,14.88,,,,,
754,06/04/2025 23:14:25,14.93,,,,,
755,06/04/2025 23:19:25,14.80,,,,,
756,06/04/2025 23:24:25,14.75,,,,,
757,06/04/2025 23:29:25,14.71,,,,,
758,06/04/2025 23:34:25,14.71,,,,,
759,06/04/2025 23:39:25,14.63,,,,,
760,06/04/2025 23:44:25,14.58,,,,,
761,06/04/2025 23:49:25,14.45,,,,,
762,06/04/2025 23:54:25,14.54,,,,,
763,06/04/2025 23:59:25,14.50,,,,,
764,06/05/2025 00:04:25,14.50,,,,,
765,06/05/2025 00:09:25,14.45,,,,,
766,06/05/2025 00:14:25,14.45,,,,,
767,06/05/2025 00:19:25,14.37,,,,,
768,06/05/2025 00:24:25,14.24,,,,,
769,06/05/2025 00:29:25,14.33,,,,,
770,06/05/2025 00:34:25,14.28,,,,,
771,06/05/2025 00:39:25,14.24,,,,,
772,06/05/2025 00:44:25,14.15,,,,,
773,06/05/2025 00:49:25,14.15,,,,,
774,06/05/2025 00:54:25,14.15,,,,,
775,06/05/2025 00:59:25,14.11,,,,,
776,06/05/2025 01:04:25,14.11,,,,,
777,06/05/2025 01:09:25,14.03,,,,,
778,06/05/2025 01:14:25,13.98,,,,,
779,06/05/2025 01:19:25,14.03,,,,,
780,06/05/2025 01:24:25,13.90,,,,,
781,06/05/2025 01:29:25,13.90,,,,,
782,06/05/2025 01:34:25,13.85,,,,,
783,06/05/2025 01:39:25,13.77,,,,,
784,06/05/2025 01:44:25,13.77,,,,,
785,06/05/2025 01:49:25,13.73,,,,,
786,06/05/2025 01:54:25,13.68,,,,,
787,06/05/2025 01:59:25,13.64,,,,,
788,06/05/2025 02:04:25,13.64,,,,,
789,06/05/2025 02:09:25,13.60,,,,,
790,06/05/2025 02:14:25,13.60,,,,,
791,06/05/2025 02:19:25,13.60,,,,,
792,06/05/2025 02:24:25,13.55,,,,,
793,06/05/2025 02:29:25,13.51,,,,,
794,06/05/2025 02:34:25,13.51,,,,,
795,06/05/2025 02:39:25,13.38,,,,,
796,06/05/2025 02:44:25,13.30,,,,,
797,06/05/2025 02:49:25,13.30,,,,,
798,06/05/2025 02:54:25,13.21,,,,,
799,06/05/2025 02:59:25,13.17,,,,,
800,06/05/2025 03:04:25,13.21,,,,,
801,06/05/2025 03:09:25,13.21,,,,,
802,06/05/2025 03:14:25,13.12,,,,,
803,06/05/2025 03:19:25,13.08,,,,,
804,06/05/2025 03:24:25,13.08,,,,,
805,06/05/2025 03:29:25,13.08,,,,,
806,06/05/2025 03:34:25,13.08,,,,,
807,06/05/2025 03:39:25,13.00,,,,,
808,06/05/2025 03:44:25,13.00,,,,,
809,06/05/2025 03:49:25,13.00,,,,,
810,06/05/2025 03:54:25,12.95,,,,,
811,06/05/2025 03:59:25,12.87,,,,,
812,06/05/2025 04:04:25,12.91,,,,,
813,06/05/2025 04:09:25,12.91,,,,,
814,06/05/2025 04:14:25,12.91,,,,,
815,06/05/2025 04:19:25,12.78,,,,,
816,06/05/2025 04:24:25,12.87,,,,,
817,06/05/2025 04:29:25,12.82,,,,,
818,06/05/2025 04:34:25,12.82,,,,,
819,06/05/2025 04:39:25,12.74,,,,,
820,06/05/2025 04:44:25,12.78,,,,,
821,06/05/2025 04:49:25,12.65,,,,,
822,06/05/2025 04:54:25,12.61,,,,,
823,06/05/2025 04:59:25,12.70,,,,,
824,06/05/2025 05:04:25,12.74,,,,,
825,06/05/2025 05:09:25,12.78,,,,,
826,06/05/2025 05:14:25,12.74,,,,,
827,06/05/2025 05:19:25,12.74,,,,,
828,06/05/2025 05:24:25,12.74,,,,,
829,06/05/2025 05:29:25,12.78,,,,,
830,06/05/2025 05:34:25,12.78,,,,,
831,06/05/2025 05:39:25,12.87,,,,,
832,06/05/2025 05:44:25,12.91,,,,,
833,06/05/2025 05:49:25,13.04,,,,,
834,06/05/2025 05:54:25,13.12,,,,,
835,06/05/2025 05:59:25,13.21,,,,,
836,06/05/2025 06:04:25,13.30,,,,,
837,06/05/2025 06:09:25,13.47,,,,,
838,06/05/2025 06:14:25,13.55,,,,,
839,06/05/2025 06:19:25,13.64,,,,,
840,06/05/2025 06:24:25,13.77,,,,,
841,06/05/2025 06:29:25,13.90,,,,,
842,06/05/2025 06:34:25,14.11,,,,,
843,06/05/2025 06:39:25,14.24,,,,,
844,06/05/2025 06:44:25,14.37,,,,,
845,06/05/2025 06:49:25,14.63,,,,,
846,06/05/2025 06:54:25,14.80,,,,,
847,06/05/2025 06:59:25,14.97,,,,,
848,06/05/2025 07:04:25,15.14,,,,,
849,06/05/2025 07:09:25,15.44,,,,,
850,06/05/2025 07:14:25,16.04,,,,,
851,06/05/2025 07:19:25,16.17,,,,,
852,06/05/2025 07:24:25,16.26,,,,,
853,06/05/2025 07:29:25,16.47,,,,,
854,06/05/2025 07:34:25,16.47,,,,,
855,06/05/2025 07:39:25,16.60,,,,,
856,06/05/2025 07:44:25,16.69,,,,,
857,06/05/2025 07:49:25,16.86,,,,,
858,06/05/2025 07:54:25,17.20,,,,,
859,06/05/2025 07:59:25,17.59,,,,,
860,06/05/2025 08:04:25,17.80,,,,,
861,06/05/2025 08:09:25,17.89,,,,,
862,06/05/2025 08:14:25,18.96,,,,,
863,06/05/2025 08:19:25,18.79,,,,,
864,06/05/2025 08:24:25,19.30,,,,,
865,06/05/2025 08:29:25,19.09,,,,,
866,06/05/2025 08:34:25,19.22,,,,,
867,06/05/2025 08:39:25,19.47,,,,,
868,06/05/2025 08:44:25,20.55,,,,,
869,06/05/2025 08:49:25,21.40,,,,,
870,06/05/2025 08:54:25,21.32,,,,,
871,06/05/2025 08:59:25,21.40,,,,,
872,06/05/2025 09:04:25,21.40,,,,,
873,06/05/2025 09:09:25,21.40,,,,,
874,06/05/2025 09:14:25,21.70,,,,,
875,06/05/2025 09:19:25,22.65,,,,,
876,06/05/2025 09:24:25,23.34,,,,,
877,06/05/2025 09:29:25,32.52,,,,,
878,06/05/2025 09:34:25,33.63,,,,,
879,06/05/2025 09:39:25,38.69,,,,,
880,06/05/2025 09:44:25,41.83,,,,,
881,06/05/2025 09:49:25,43.03,,,,,
882,06/05/2025 09:54:25,44.48,,,,,
883,06/05/2025 09:59:25,45.99,,,,,
884,06/05/2025 10:04:25,46.93,,,,,
885,06/05/2025 10:09:25,48.65,,,,,
886,06/05/2025 10:14:25,50.75,,,,,
887,06/05/2025 10:19:25,51.78,,,,,
888,06/05/2025 10:24:25,50.71,,,,,
889,06/05/2025 10:29:25,51.86,,,,,
890,06/05/2025 10:34:25,52.46,,,,,
891,06/05/2025 10:39:25,51.78,,,,,
892,06/05/2025 10:44:25,52.12,,,,,
893,06/05/2025 10:49:25,52.68,,,,,
894,06/05/2025 10:54:25,54.31,,,,,
895,06/05/2025 10:59:25,54.95,,,,,
896,06/05/2025 11:04:25,55.17,,,,,
897,06/05/2025 11:09:25,54.87,,,,,
898,06/05/2025 11:14:25,54.57,,,,,
899,06/05/2025 11:19:25,55.30,,,,,
900,06/05/2025 11:24:25,55.00,,,,,
901,06/05/2025 11:29:25,56.24,,,,,
902,06/05/2025 11:34:25,55.30,,,,,
903,06/05/2025 11:39:25,54.82,,,,,
904,06/05/2025 11:44:25,55.98,,,,,
905,06/05/2025 11:49:25,56.28,,,,,
906,06/05/2025 11:54:25,56.28,,,,,
907,06/05/2025 11:59:25,55.51,,,,,
908,06/05/2025 12:04:25,54.95,,,,,
909,06/05/2025 12:09:25,55.00,,,,,
910,06/05/2025 12:14:25,54.91,,,,,
911,06/05/2025 12:19:25,54.95,,,,,
912,06/05/2025 12:24:25,55.34,,,,,
913,06/05/2025 12:29:25,56.20,,,,,
914,06/05/2025 12:34:25,54.78,,,,,
915,06/05/2025 12:39:25,54.95,,,,,
916,06/05/2025 12:44:25,54.91,,,,,
917,06/05/2025 12:49:25,53.92,,,,,
918,06/05/2025 12:54:25,54.01,,,,,
919,06/05/2025 12:59:25,54.44,,,,,
920,06/05/2025 13:04:25,54.91,,,,,
921,06/05/2025 13:09:25,53.67,,,,,
922,06/05/2025 13:14:25,53.15,,,,,
923,06/05/2025 13:19:25,53.24,,,,,
924,06/05/2025 13:24:25,53.19,,,,,
925,06/05/2025 13:29:25,52.72,,,,,
926,06/05/2025 13:34:25,51.09,,,,,
927,06/05/2025 13:39:25,50.53,,,,,
928,06/05/2025 13:44:25,50.06,,,,,
929,06/05/2025 13:49:25,49.59,,,,,
930,06/05/2025 13:54:25,49.38,,,,,
931,06/05/2025 13:59:25,50.71,,,,,
932,06/05/2025 14:04:25,49.76,,,,,
933,06/05/2025 14:09:25,48.77,,,,,
934,06/05/2025 14:14:25,49.12,,,,,
935,06/05/2025 14:19:25,49.85,,,,,
936,06/05/2025 14:24:25,48.65,,,,,
937,06/05/2025 14:29:25,48.05,,,,,
938,06/05/2025 14:34:25,47.92,,,,,
939,06/05/2025 14:39:25,47.62,,,,,
940,06/05/2025 14:44:25,48.13,,,,,
941,06/05/2025 14:49:25,48.52,,,,,
942,06/05/2025 14:54:25,46.33,,,,,
943,06/05/2025 14:59:25,47.92,,,,,
944,06/05/2025 15:04:25,48.00,,,,,
945,06/05/2025 15:09:25,48.13,,,,,
946,06/05/2025 15:14:25,46.97,,,,,
947,06/05/2025 15:19:25,46.80,,,,,
948,06/05/2025 15:24:25,45.00,,,,,
949,06/05/2025 15:29:25,44.70,,,,,
950,06/05/2025 15:34:25,43.93,,,,,
951,06/05/2025 15:39:25,44.14,,,,,
952,06/05/2025 15:44:25,39.89,,,,,
953,06/05/2025 15:49:25,35.35,,,,,
954,06/05/2025 15:54:25,32.90,,,,,
955,06/05/2025 15:59:25,31.70,,,,,
956,06/05/2025 16:04:25,30.59,,,,,
957,06/05/2025 16:09:25,29.73,,,,,
958,06/05/2025 16:14:25,29.30,,,,,
959,06/05/2025 16:19:25,29.04,,,,,
960,06/05/2025 16:24:25,28.23,,,,,
961,06/05/2025 16:29:25,27.71,,,,,
962,06/05/2025 16:34:25,27.32,,,,,
963,06/05/2025 16:39:25,27.11,,,,,
964,06/05/2025 16:44:25,26.94,,,,,
965,06/05/2025 16:49:25,26.77,,,,,
966,06/05/2025 16:54:25,26.60,,,,,
967,06/05/2025 16:59:25,26.42,,,,,
968,06/05/2025 17:04:25,26.21,,,,,
969,06/05/2025 17:09:25,25.87,,,,,
970,06/05/2025 17:14:25,25.69,,,,,
971,06/05/2025 17:19:25,25.69,,,,,
972,06/05/2025 17:24:25,25.31,,,,,
973,06/05/2025 17:29:25,25.14,,,,,
974,06/05/2025 17:34:25,24.92,,,,,
975,06/05/2025 17:39:25,24.58,,,,,
976,06/05/2025 17:44:25,24.45,,,,,
977,06/05/2025 17:49:25,24.41,,,,,
978,06/05/2025 17:54:25,24.45,,,,,
979,06/05/2025 17:59:25,24.28,,,,,
980,06/05/2025 18:04:25,24.02,,,,,
981,06/05/2025 18:09:25,23.94,,,,,
982,06/05/2025 18:14:25,23.68,,,,,
983,06/05/2025 18:19:25,23.46,,,,,
984,06/05/2025 18:24:25,23.29,,,,,
985,06/05/2025 18:29:25,23.08,,,,,
986,06/05/2025 18:34:25,23.03,,,,,
987,06/05/2025 18:39:25,22.99,,,,,
988,06/05/2025 18:44:25,22.86,,,,,
989,06/05/2025 18:49:25,22.86,,,,,
990,06/05/2025 18:54:25,22.69,,,,,
991,06/05/2025 18:59:25,22.65,,,,,
992,06/05/2025 19:04:25,22.35,,,,,
993,06/05/2025 19:09:25,22.35,,,,,
994,06/05/2025 19:14:25,22.13,,,,,
995,06/05/2025 19:19:25,21.83,,,,,
996,06/05/2025 19:24:25,21.66,,,,,
997,06/05/2025 19:29:25,21.49,,,,,
998,06/05/2025 19:34:25,21.32,,,,,
999,06/05/2025 19:39:25,21.15,,,,,
1000,06/05/2025 19:44:25,20.93,,,,,
1001,06/05/2025 19:49:25,20.72,,,,,
1002,06/05/2025 19:54:25,20.50,,,,,
1003,06/05/2025 19:59:25,20.37,,,,,
1004,06/05/2025 20:04:25,20.20,,,,,
1005,06/05/2025 20:09:25,20.03,,,,,
1006,06/05/2025 20:14:25,19.90,,,,,
1007,06/05/2025 20:19:25,19.73,,,,,
1008,06/05/2025 20:24:25,19.69,,,,,
1009,06/05/2025 20:29:25,19.56,,,,,
1010,06/05/2025 20:34:25,19.52,,,,,
1011,06/05/2025 20:39:25,19.35,,,,,
1012,06/05/2025 20:44:25,19.26,,,,,
1013,06/05/2025 20:49:25,19.17,,,,,
1014,06/05/2025 20:54:25,19.13,,,,,
1015,06/05/2025 20:59:25,19.13,,,,,
1016,06/05/2025 21:04:25,19.05,,,,,
1017,06/05/2025 21:09:25,19.00,,,,,
1018,06/05/2025 21:14:25,18.96,,,,,
1019,06/05/2025 21:19:25,18.92,,,,,
1020,06/05/2025 21:24:25,18.83,,,,,
1021,06/05/2025 21:29:25,18.87,,,,,
1022,06/05/2025 21:34:25,18.83,,,,,
1023,06/05/2025 21:39:25,18.83,,,,,
1024,06/05/2025 21:44:25,18.79,,,,,
1025,06/05/2025 21:49:25,18.83,,,,,
1026,06/05/2025 21:54:25,18.70,,,,,
1027,06/05/2025 21:59:25,18.74,,,,,
1028,06/05/2025 22:04:25,18.79,,,,,
1029,06/05/2025 22:09:25,18.74,,,,,
1030,06/05/2025 22:14:25,18.83,,,,,
1031,06/05/2025 22:19:25,18.83,,,,,
1032,06/05/2025 22:24:25,18.92,,,,,
1033,06/05/2025 22:29:25,18.92,,,,,
1034,06/05/2025 22:34:25,18.74,,,,,
1035,06/05/2025 22:39:25,18.74,,,,,
1036,06/05/2025 22:44:25,18.62,,,,,
1037,06/05/2025 22:49:25,18.62,,,,,
1038,06/05/2025 22:54:25,18.62,,,,,
1039,06/05/2025 22:59:25,18.49,,,,,
1040,06/05/2025 23:04:25,18.57,,,,,
1041,06/05/2025 23:09:25,18.49,,,,,
1042,06/05/2025 23:14:25,18.53,,,,,
1043,06/05/2025 23:19:25,18.57,,,,,
1044,06/05/2025 23:24:25,18.57,,,,,
1045,06/05/2025 23:29:25,18.57,,,,,
1046,06/05/2025 23:34:25,18.49,,,,,
1047,06/05/2025 23:39:25,18.40,,,,,
1048,06/05/2025 23:44:25,18.40,,,,,
1049,06/05/2025 23:49:25,18.44,,,,,
1050,06/05/2025 23:54:25,18.44,,,,,
1051,06/05/2025 23:59:25,18.27,,,,,
1052,06/06/2025 00:04:25,18.27,,,,,
1053,06/06/2025 00:09:25,18.27,,,,,
1054,06/06/2025 00:14:25,18.14,,,,,
1055,06/06/2025 00:19:25,18.19,,,,,
1056,06/06/2025 00:24:25,18.19,,,,,
1057,06/06/2025 00:29:25,18.10,,,,,
1058,06/06/2025 00:34:25,18.02,,,,,
1059,06/06/2025 00:39:25,18.06,,,,,
1060,06/06/2025 00:44:25,18.06,,,,,
1061,06/06/2025 00:49:25,18.06,,,,,
1062,06/06/2025 00:54:25,18.14,,,,,
1063,06/06/2025 00:59:25,18.27,,,,,
1064,06/06/2025 01:04:25,18.27,,,,,
1065,06/06/2025 01:09:25,18.49,,,,,
1066,06/06/2025 01:14:25,18.62,,,,,
1067,06/06/2025 01:19:25,18.74,,,,,
1068,06/06/2025 01:24:25,18.87,,,,,
1069,06/06/2025 01:29:25,18.92,,,,,
1070,06/06/2025 01:34:25,18.79,,,,,
1071,06/06/2025 01:39:25,18.74,,,,,
1072,06/06/2025 01:44:25,18.79,,,,,
1073,06/06/2025 01:49:25,18.83,,,,,
1074,06/06/2025 01:54:25,18.96,,,,,
1075,06/06/2025 01:59:25,19.00,,,,,
1076,06/06/2025 02:04:25,18.96,,,,,
1077,06/06/2025 02:09:25,18.96,,,,,
1078,06/06/2025 02:14:25,19.00,,,,,
1079,06/06/2025 02:19:25,19.05,,,,,
1080,06/06/2025 02:24:25,19.13,,,,,
1081,06/06/2025 02:29:25,19.17,,,,,
1082,06/06/2025 02:34:25,19.13,,,,,
1083,06/06/2025 02:39:25,19.13,,,,,
1084,06/06/2025 02:44:25,19.17,,,,,
1085,06/06/2025 02:49:25,19.17,,,,,
1086,06/06/2025 02:54:25,19.13,,,,,
1087,06/06/2025 02:59:25,19.17,,,,,
1088,06/06/2025 03:04:25,19.17,,,,,
1089,06/06/2025 03:09:25,19.13,,,,,
1090,06/06/2025 03:14:25,19.09,,,,,
1091,06/06/2025 03:19:25,19.05,,,,,
1092,06/06/2025 03:24:25,19.09,,,,,
1093,06/06/2025 03:29:25,19.05,,,,,
1094,06/06/2025 03:34:25,19.00,,,,,
1095,06/06/2025 03:39:25,18.96,,,,,
1096,06/06/2025 03:44:25,19.05,,,,,
1097,06/06/2025 03:49:25,19.00,,,,,
1098,06/06/2025 03:54:25,18.96,,,,,
1099,06/06/2025 03:59:25,19.00,,,,,
1100,06/06/2025 04:04:25,19.05,,,,,
1101,06/06/2025 04:09:25,19.00,,,,,
1102,06/06/2025 04:14:25,18.87,,,,,
1103,06/06/2025 04:19:25,18.83,,,,,
1104,06/06/2025 04:24:25,18.74,,,,,
1105,06/06/2025 04:29:25,18.70,,,,,
1106,06/06/2025 04:34:25,18.83,,,,,
1107,06/06/2025 04:39:25,18.96,,,,,
1108,06/06/2025 04:44:25,19.05,,,,,
1109,06/06/2025 04:49:25,19.00,,,,,
1110,06/06/2025 04:54:25,19.05,,,,,
1111,06/06/2025 04:59:25,19.05,,,,,
1112,06/06/2025 05:04:25,19.13,,,,,
1113,06/06/2025 05:09:25,19.35,,,,,
1114,06/06/2025 05:14:25,19.47,,,,,
1115,06/06/2025 05:19:25,19.60,,,,,
1116,06/06/2025 05:24:25,19.69,,,,,
1117,06/06/2025 05:29:25,19.82,,,,,
1118,06/06/2025 05:34:25,19.86,,,,,
1119,06/06/2025 05:39:25,19.95,,,,,
1120,06/06/2025 05:44:25,20.20,,,,,
1121,06/06/2025 05:49:25,20.37,,,,,
1122,06/06/2025 05:54:25,20.55,,,,,
1123,06/06/2025 05:59:25,20.55,,,,,
1124,06/06/2025 06:04:25,20.29,,,,,
1125,06/06/2025 06:09:25,20.46,,,,,
1126,06/06/2025 06:14:25,20.63,,,,,
1127,06/06/2025 06:19:25,20.50,,,,,
1128,06/06/2025 06:24:25,20.33,,,,,
1129,06/06/2025 06:29:25,19.82,,,,,
1130,06/06/2025 06:34:25,19.73,,,,,
1131,06/06/2025 06:39:25,19.65,,,,,
1132,06/06/2025 06:44:25,19.56,,,,,
1133,06/06/2025 06:49:25,19.52,,,,,
1134,06/06/2025 06:54:25,19.56,,,,,
1135,06/06/2025 06:59:25,19.39,,,,,
1136,06/06/2025 07:04:25,19.35,,,,,
1137,06/06/2025 07:09:25,19.35,,,,,
1138,06/06/2025 07:10:10,,,Logged,,,
1139,06/06/2025 07:14:25,19.43,,,,,
1140,06/06/2025 07:19:25,19.43,,,,,
1141,06/06/2025 07:24:25,19.30,,,,,
1142,06/06/2025 07:29:25,19.77,,,,,
1143,06/06/2025 07:34:25,19.69,,,,,
1144,06/06/2025 07:39:25,19.47,,,,,
1145,06/06/2025 07:44:25,19.69,,,,,
1146,06/06/2025 07:49:25,19.73,,,,,
1147,06/06/2025 07:54:25,19.69,,,,,
1148,06/06/2025 07:59:25,19.60,,,,,
1149,06/06/2025 08:04:25,19.60,,,,,
1150,06/06/2025 08:09:25,19.73,,,,,
1151,06/06/2025 08:14:25,20.03,,,,,
1152,06/06/2025 08:19:25,20.07,,,,,
1153,06/06/2025 08:24:25,19.82,,,,,
1154,06/06/2025 08:29:25,19.86,,,,,
1155,06/06/2025 08:34:25,20.12,,,,,
