#,Date-Time (EDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
3525,06/14/2025 13:57:35,14.75,654.72,,,,,
3526,06/14/2025 14:02:35,14.80,806.72,,,,,
3527,06/14/2025 14:07:35,14.75,1037.12,,,,,
3528,06/14/2025 14:12:35,14.80,1234.56,,,,,
3529,06/14/2025 14:17:35,14.80,1511.04,,,,,
3530,06/14/2025 14:22:35,14.80,1307.84,,,,,
3531,06/14/2025 14:27:35,14.84,1311.36,,,,,
3532,06/14/2025 14:32:35,14.80,1317.12,,,,,
3533,06/14/2025 14:37:35,14.80,1306.88,,,,,
3534,06/14/2025 14:42:35,14.71,1265.28,,,,,
3535,06/14/2025 14:47:35,14.67,1396.48,,,,,
3536,06/14/2025 14:52:35,14.63,1181.76,,,,,
3537,06/14/2025 14:57:35,14.63,947.52,,,,,
3538,06/14/2025 15:02:35,14.58,903.36,,,,,
3539,06/14/2025 15:07:35,14.58,840.32,,,,,
3540,06/14/2025 15:12:35,14.54,915.52,,,,,
3541,06/14/2025 15:17:35,14.58,1112.96,,,,,
3542,06/14/2025 15:22:35,14.63,1440.64,,,,,
3543,06/14/2025 15:27:35,14.58,1431.04,,,,,
3544,06/14/2025 15:32:35,14.54,1276.16,,,,,
3545,06/14/2025 15:37:35,14.58,1361.92,,,,,
3546,06/14/2025 15:42:35,14.58,1206.40,,,,,
3547,06/14/2025 15:47:35,14.58,1393.92,,,,,
3548,06/14/2025 15:52:35,14.58,1128.96,,,,,
3549,06/14/2025 15:57:35,14.63,1745.28,,,,,
3550,06/14/2025 16:02:35,14.63,1399.68,,,,,
3551,06/14/2025 16:07:35,14.67,1655.04,,,,,
3552,06/14/2025 16:12:35,14.67,1441.92,,,,,
3553,06/14/2025 16:17:35,14.71,1240.64,,,,,
3554,06/14/2025 16:22:35,14.75,1368.96,,,,,
3555,06/14/2025 16:27:35,14.84,1309.44,,,,,
3556,06/14/2025 16:32:35,14.84,1393.92,,,,,
3557,06/14/2025 16:37:35,15.01,1363.84,,,,,
3558,06/14/2025 16:42:35,15.06,1278.08,,,,,
3559,06/14/2025 16:47:35,15.23,1580.16,,,,,
3560,06/14/2025 16:52:35,15.40,1610.88,,,,,
3561,06/14/2025 16:57:35,15.53,1463.68,,,,,
3562,06/14/2025 17:02:35,15.57,1512.32,,,,,
3563,06/14/2025 17:07:35,15.74,1479.04,,,,,
3564,06/14/2025 17:12:35,15.83,1035.20,,,,,
3565,06/14/2025 17:17:35,15.87,1317.76,,,,,
3566,06/14/2025 17:22:35,15.96,1196.16,,,,,
3567,06/14/2025 17:27:35,16.00,1178.24,,,,,
3568,06/14/2025 17:32:35,16.04,1332.48,,,,,
3569,06/14/2025 17:37:35,16.08,1247.36,,,,,
3570,06/14/2025 17:42:35,16.21,1255.04,,,,,
3571,06/14/2025 17:47:35,16.17,1145.28,,,,,
3572,06/14/2025 17:52:35,16.13,1084.80,,,,,
3573,06/14/2025 17:57:35,16.30,1001.28,,,,,
3574,06/14/2025 18:02:35,16.21,1094.08,,,,,
3575,06/14/2025 18:07:35,16.30,1069.44,,,,,
3576,06/14/2025 18:12:35,16.30,1082.88,,,,,
3577,06/14/2025 18:17:35,16.34,1055.68,,,,,
3578,06/14/2025 18:22:35,16.39,1091.52,,,,,
3579,06/14/2025 18:27:35,16.43,1053.12,,,,,
3580,06/14/2025 18:32:35,16.47,994.56,,,,,
3581,06/14/2025 18:37:35,16.43,894.40,,,,,
3582,06/14/2025 18:42:35,16.43,806.40,,,,,
3583,06/14/2025 18:47:35,16.43,818.88,,,,,
3584,06/14/2025 18:52:35,16.47,785.92,,,,,
3585,06/14/2025 18:57:35,16.43,730.88,,,,,
3586,06/14/2025 19:02:35,16.43,656.00,,,,,
3587,06/14/2025 19:07:35,16.47,521.76,,,,,
3588,06/14/2025 19:12:35,16.47,470.40,,,,,
3589,06/14/2025 19:17:35,16.47,427.36,,,,,
3590,06/14/2025 19:22:35,16.51,391.68,,,,,
3591,06/14/2025 19:27:35,16.51,365.92,,,,,
3592,06/14/2025 19:32:35,16.47,242.88,,,,,
3593,06/14/2025 19:37:35,16.47,325.04,,,,,
3594,06/14/2025 19:42:35,16.43,278.88,,,,,
3595,06/14/2025 19:47:35,16.47,234.32,,,,,
3596,06/14/2025 19:52:35,16.43,193.28,,,,,
3597,06/14/2025 19:57:35,16.43,154.84,,,,,
3598,06/14/2025 20:02:35,16.43,122.28,,,,,
3599,06/14/2025 20:07:35,16.39,92.36,,,,,
3600,06/14/2025 20:12:35,16.39,68.86,,,,,
3601,06/14/2025 20:17:35,16.39,45.76,,,,,
3602,06/14/2025 20:22:35,16.34,29.05,,,,,
3603,06/14/2025 20:27:35,16.26,18.36,,,,,
3604,06/14/2025 20:32:35,16.34,10.45,,,,,
3605,06/14/2025 20:37:35,16.30,5.10,,,,,
3606,06/14/2025 20:42:35,16.26,2.12,,,,,
3607,06/14/2025 20:47:35,16.26,0.42,,,,,
3608,06/14/2025 20:52:35,16.21,0.00,,,,,
3609,06/14/2025 20:57:35,16.26,0.00,,,,,
3610,06/14/2025 21:02:35,16.21,0.00,,,,,
3611,06/14/2025 21:07:35,16.26,0.00,,,,,
3612,06/14/2025 21:12:35,16.26,0.00,,,,,
3613,06/14/2025 21:17:35,16.17,0.00,,,,,
3614,06/14/2025 21:22:35,16.17,0.00,,,,,
3615,06/14/2025 21:27:35,16.21,0.00,,,,,
3616,06/14/2025 21:32:35,16.17,0.00,,,,,
3617,06/14/2025 21:37:35,16.13,0.00,,,,,
3618,06/14/2025 21:42:35,16.13,0.00,,,,,
3619,06/14/2025 21:47:35,16.13,0.00,,,,,
3620,06/14/2025 21:52:35,16.08,0.00,,,,,
3621,06/14/2025 21:57:35,16.08,0.00,,,,,
3622,06/14/2025 22:02:35,16.08,0.00,,,,,
3623,06/14/2025 22:07:35,16.08,0.00,,,,,
3624,06/14/2025 22:12:35,16.04,0.00,,,,,
3625,06/14/2025 22:17:35,15.96,0.00,,,,,
3626,06/14/2025 22:22:35,15.78,0.00,,,,,
3627,06/14/2025 22:27:35,15.53,0.00,,,,,
3628,06/14/2025 22:32:35,15.14,0.00,,,,,
3629,06/14/2025 22:37:35,14.71,0.00,,,,,
3630,06/14/2025 22:42:35,14.37,0.00,,,,,
3631,06/14/2025 22:47:35,14.24,0.00,,,,,
3632,06/14/2025 22:52:35,14.11,0.00,,,,,
3633,06/14/2025 22:57:35,13.98,0.00,,,,,
3634,06/14/2025 23:02:35,13.94,0.00,,,,,
3635,06/14/2025 23:07:35,13.85,0.00,,,,,
3636,06/14/2025 23:12:35,13.85,0.00,,,,,
3637,06/14/2025 23:17:35,13.85,0.00,,,,,
3638,06/14/2025 23:22:35,13.77,0.00,,,,,
3639,06/14/2025 23:27:35,13.77,0.00,,,,,
3640,06/14/2025 23:32:35,13.81,0.00,,,,,
3641,06/14/2025 23:37:35,13.85,0.00,,,,,
3642,06/14/2025 23:42:35,13.85,0.00,,,,,
3643,06/14/2025 23:47:35,13.81,0.00,,,,,
3644,06/14/2025 23:52:35,13.85,0.00,,,,,
3645,06/14/2025 23:57:35,13.90,0.00,,,,,
3646,06/15/2025 00:02:35,13.77,0.00,,,,,
3647,06/15/2025 00:07:35,13.73,0.00,,,,,
3648,06/15/2025 00:12:35,13.68,0.00,,,,,
3649,06/15/2025 00:17:35,13.64,0.00,,,,,
3650,06/15/2025 00:22:35,13.64,0.00,,,,,
3651,06/15/2025 00:27:35,13.60,0.00,,,,,
3652,06/15/2025 00:32:35,13.64,0.00,,,,,
3653,06/15/2025 00:37:35,13.60,0.00,,,,,
3654,06/15/2025 00:42:35,13.64,0.00,,,,,
3655,06/15/2025 00:47:35,13.60,0.00,,,,,
3656,06/15/2025 00:52:35,13.64,0.00,,,,,
3657,06/15/2025 00:57:35,13.64,0.00,,,,,
3658,06/15/2025 01:02:35,13.68,0.00,,,,,
3659,06/15/2025 01:07:35,13.68,0.00,,,,,
3660,06/15/2025 01:12:35,13.73,0.00,,,,,
3661,06/15/2025 01:17:35,13.77,0.00,,,,,
3662,06/15/2025 01:22:35,13.77,0.00,,,,,
3663,06/15/2025 01:27:35,13.81,0.00,,,,,
3664,06/15/2025 01:32:35,13.81,0.00,,,,,
3665,06/15/2025 01:37:35,13.90,0.00,,,,,
3666,06/15/2025 01:42:35,13.85,0.00,,,,,
3667,06/15/2025 01:47:35,13.90,0.00,,,,,
3668,06/15/2025 01:52:35,13.94,0.00,,,,,
3669,06/15/2025 01:57:35,13.98,0.00,,,,,
3670,06/15/2025 02:02:35,13.98,0.00,,,,,
3671,06/15/2025 02:07:35,14.03,0.00,,,,,
3672,06/15/2025 02:12:35,14.03,0.00,,,,,
3673,06/15/2025 02:17:35,14.07,0.00,,,,,
3674,06/15/2025 02:22:35,14.11,0.00,,,,,
3675,06/15/2025 02:27:35,14.11,0.00,,,,,
3676,06/15/2025 02:32:35,14.20,0.00,,,,,
3677,06/15/2025 02:37:35,14.15,0.00,,,,,
3678,06/15/2025 02:42:35,14.20,0.00,,,,,
3679,06/15/2025 02:47:35,14.24,0.00,,,,,
3680,06/15/2025 02:52:35,14.28,0.00,,,,,
3681,06/15/2025 02:57:35,14.24,0.00,,,,,
3682,06/15/2025 03:02:35,14.28,0.00,,,,,
3683,06/15/2025 03:07:35,14.24,0.00,,,,,
3684,06/15/2025 03:12:35,14.24,0.00,,,,,
3685,06/15/2025 03:17:35,14.33,0.00,,,,,
3686,06/15/2025 03:22:35,14.28,0.00,,,,,
3687,06/15/2025 03:27:35,14.20,0.00,,,,,
3688,06/15/2025 03:32:35,14.24,0.00,,,,,
3689,06/15/2025 03:37:35,14.20,0.00,,,,,
3690,06/15/2025 03:42:35,14.15,0.00,,,,,
3691,06/15/2025 03:47:35,14.15,0.00,,,,,
3692,06/15/2025 03:52:35,14.20,0.00,,,,,
3693,06/15/2025 03:57:35,14.15,0.00,,,,,
3694,06/15/2025 04:02:35,14.24,0.00,,,,,
3695,06/15/2025 04:07:35,14.20,0.00,,,,,
3696,06/15/2025 04:12:35,14.20,0.00,,,,,
3697,06/15/2025 04:17:35,14.24,0.00,,,,,
3698,06/15/2025 04:22:35,14.24,0.00,,,,,
3699,06/15/2025 04:27:35,14.28,0.00,,,,,
3700,06/15/2025 04:32:35,14.28,0.00,,,,,
3701,06/15/2025 04:37:35,14.28,0.63,,,,,
3702,06/15/2025 04:42:35,14.28,2.55,,,,,
3703,06/15/2025 04:47:35,14.28,5.96,,,,,
3704,06/15/2025 04:52:35,14.28,10.67,,,,,
3705,06/15/2025 04:57:35,14.28,19.63,,,,,
3706,06/15/2025 05:02:35,14.33,33.37,,,,,
3707,06/15/2025 05:07:35,14.37,48.32,,,,,
3708,06/15/2025 05:12:35,14.33,76.10,,,,,
3709,06/15/2025 05:17:35,14.41,104.28,,,,,
3710,06/15/2025 05:22:35,14.37,139.44,,,,,
3711,06/15/2025 05:27:35,14.37,159.84,,,,,
3712,06/15/2025 05:32:35,14.41,208.56,,,,,
3713,06/15/2025 05:37:35,14.45,258.16,,,,,
3714,06/15/2025 05:42:35,14.45,277.12,,,,,
3715,06/15/2025 05:47:35,14.54,336.00,,,,,
3716,06/15/2025 05:52:35,14.54,391.68,,,,,
3717,06/15/2025 05:57:35,14.58,456.00,,,,,
3718,06/15/2025 06:02:35,14.63,489.92,,,,,
3719,06/15/2025 06:07:35,14.67,567.84,,,,,
3720,06/15/2025 06:12:35,14.75,641.92,,,,,
3721,06/15/2025 06:17:35,14.80,760.64,,,,,
3722,06/15/2025 06:22:35,14.84,811.52,,,,,
3723,06/15/2025 06:27:35,14.84,838.72,,,,,
3724,06/15/2025 06:32:35,14.88,895.36,,,,,
3725,06/15/2025 06:37:35,14.88,1022.40,,,,,
3726,06/15/2025 06:42:35,14.97,1296.64,,,,,
3727,06/15/2025 06:47:35,14.97,1715.84,,,,,
3728,06/15/2025 06:52:35,15.01,1645.44,,,,,
3729,06/15/2025 06:57:35,15.06,3118.08,,,,,
3730,06/15/2025 07:02:35,15.06,2780.16,,,,,
3731,06/15/2025 07:07:35,15.06,2525.44,,,,,
3732,06/15/2025 07:12:35,15.14,2835.20,,,,,
3733,06/15/2025 07:17:35,15.31,5245.44,,,,,
3734,06/15/2025 07:22:35,15.36,5998.08,,,,,
3735,06/15/2025 07:27:35,15.40,6328.32,,,,,
3736,06/15/2025 07:32:35,15.44,6735.36,,,,,
3737,06/15/2025 07:37:35,15.44,7183.36,,,,,
3738,06/15/2025 07:42:35,15.53,7900.16,,,,,
3739,06/15/2025 07:47:35,15.61,7874.56,,,,,
3740,06/15/2025 07:52:35,15.61,8240.64,,,,,
3741,06/15/2025 07:57:35,15.70,8691.20,,,,,
3742,06/15/2025 08:02:35,15.74,10183.68,,,,,
3743,06/15/2025 08:07:35,15.78,11054.08,,,,,
3744,06/15/2025 08:12:35,15.87,10209.28,,,,,
3745,06/15/2025 08:17:35,15.87,10224.64,,,,,
3746,06/15/2025 08:22:35,15.96,11591.68,,,,,
3747,06/15/2025 08:27:35,16.00,9285.12,,,,,
3748,06/15/2025 08:32:35,16.04,12211.20,,,,,
3749,06/15/2025 08:37:35,16.00,11668.48,,,,,
3750,06/15/2025 08:42:35,16.04,12206.08,,,,,
3751,06/15/2025 08:47:35,16.17,15790.08,,,,,
3752,06/15/2025 08:52:35,16.17,10027.52,,,,,
3753,06/15/2025 08:57:35,16.34,15841.28,,,,,
3754,06/15/2025 09:02:35,16.47,11811.84,,,,,
3755,06/15/2025 09:07:35,16.51,11919.36,,,,,
3756,06/15/2025 09:12:35,16.43,15400.96,,,,,
3757,06/15/2025 09:17:35,16.69,11509.76,,,,,
3758,06/15/2025 09:22:35,16.64,15877.12,,,,,
3759,06/15/2025 09:27:35,16.69,11898.88,,,,,
3760,06/15/2025 09:32:35,16.73,11750.40,,,,,
3761,06/15/2025 09:37:35,16.69,13854.72,,,,,
3762,06/15/2025 09:42:35,16.51,13900.80,,,,,
3763,06/15/2025 09:47:35,16.56,15201.28,,,,,
3764,06/15/2025 09:52:35,16.60,12810.24,,,,,
3765,06/15/2025 09:57:35,16.64,11243.52,,,,,
3766,06/15/2025 10:02:35,16.77,12871.68,,,,,
3767,06/15/2025 10:07:35,16.64,12001.28,,,,,
3768,06/15/2025 10:12:35,16.60,12968.96,,,,,
3769,06/15/2025 10:17:35,16.69,11883.52,,,,,
3770,06/15/2025 10:22:35,16.73,10711.04,,,,,
3771,06/15/2025 10:27:35,16.73,10480.64,,,,,
3772,06/15/2025 10:32:35,16.77,10618.88,,,,,
3773,06/15/2025 10:37:35,16.69,11264.00,,,,,
3774,06/15/2025 10:42:35,16.64,10053.12,,,,,
3775,06/15/2025 10:47:35,16.64,10291.20,,,,,
3776,06/15/2025 10:52:35,16.60,9712.64,,,,,
3777,06/15/2025 10:57:35,16.56,9896.96,,,,,
3778,06/15/2025 11:02:35,16.60,10332.16,,,,,
3779,06/15/2025 11:07:35,16.60,9740.80,,,,,
3780,06/15/2025 11:12:35,16.51,9024.00,,,,,
3781,06/15/2025 11:17:35,16.47,9011.20,,,,,
3782,06/15/2025 11:22:35,16.47,9740.80,,,,,
3783,06/15/2025 11:27:35,16.51,8568.32,,,,,
3784,06/15/2025 11:32:35,16.51,8739.84,,,,,
3785,06/15/2025 11:37:35,16.47,8481.28,,,,,
3786,06/15/2025 11:42:35,16.47,8174.08,,,,,
3787,06/15/2025 11:47:35,16.47,7976.96,,,,,
3788,06/15/2025 11:52:35,16.43,7416.32,,,,,
3789,06/15/2025 11:57:35,16.51,7498.24,,,,,
3790,06/15/2025 12:02:35,16.47,7329.28,,,,,
3791,06/15/2025 12:07:35,16.51,7641.60,,,,,
3792,06/15/2025 12:12:35,16.43,7091.20,,,,,
3793,06/15/2025 12:17:35,16.47,6745.60,,,,,
3794,06/15/2025 12:22:35,16.51,6750.72,,,,,
3795,06/15/2025 12:27:35,16.56,6643.20,,,,,
3796,06/15/2025 12:32:35,16.30,3855.36,,,,,
3797,06/15/2025 12:37:35,16.43,5959.68,,,,,
3798,06/15/2025 12:42:35,16.47,6231.04,,,,,
3799,06/15/2025 12:47:35,16.47,5941.76,,,,,
3800,06/15/2025 12:52:35,16.51,5424.64,,,,,
3801,06/15/2025 12:57:35,16.47,4907.52,,,,,
3802,06/15/2025 13:02:35,16.47,5114.88,,,,,
3803,06/15/2025 13:07:35,16.39,4529.92,,,,,
3804,06/15/2025 13:12:35,16.34,4601.60,,,,,
3805,06/15/2025 13:17:35,16.30,4509.44,,,,,
3806,06/15/2025 13:22:35,16.26,3953.92,,,,,
3807,06/15/2025 13:27:35,16.30,3779.84,,,,,
3808,06/15/2025 13:32:35,16.21,3275.52,,,,,
3809,06/15/2025 13:37:35,16.13,3313.92,,,,,
3810,06/15/2025 13:42:35,16.13,2754.56,,,,,
3811,06/15/2025 13:47:35,16.13,2795.52,,,,,
3812,06/15/2025 13:52:35,16.08,2831.36,,,,,
3813,06/15/2025 13:57:35,16.13,2839.04,,,,,
3814,06/15/2025 14:02:35,16.13,2571.52,,,,,
3815,06/15/2025 14:07:35,16.13,2368.64,,,,,
3816,06/15/2025 14:12:35,16.13,2355.20,,,,,
3817,06/15/2025 14:17:35,16.13,2433.28,,,,,
3818,06/15/2025 14:22:35,16.08,1861.12,,,,,
3819,06/15/2025 14:27:35,16.17,2055.04,,,,,
3820,06/15/2025 14:32:35,16.17,2155.52,,,,,
3821,06/15/2025 14:37:35,16.17,1753.60,,,,,
3822,06/15/2025 14:42:35,16.13,1685.12,,,,,
3823,06/15/2025 14:47:35,16.17,1616.00,,,,,
3824,06/15/2025 14:52:35,16.21,1879.68,,,,,
3825,06/15/2025 14:57:35,16.17,1722.24,,,,,
3826,06/15/2025 15:02:35,16.17,1671.04,,,,,
3827,06/15/2025 15:07:35,16.21,1896.96,,,,,
3828,06/15/2025 15:12:35,16.21,1772.80,,,,,
3829,06/15/2025 15:17:35,16.26,1680.00,,,,,
3830,06/15/2025 15:22:35,16.30,2092.80,,,,,
3831,06/15/2025 15:27:35,16.30,1748.48,,,,,
3832,06/15/2025 15:32:35,16.34,1838.72,,,,,
3833,06/15/2025 15:37:35,16.34,2041.60,,,,,
3834,06/15/2025 15:42:35,16.34,2064.00,,,,,
3835,06/15/2025 15:47:35,16.34,1607.68,,,,,
3836,06/15/2025 15:52:35,16.39,930.88,,,,,
3837,06/15/2025 15:57:35,16.43,1262.72,,,,,
3838,06/15/2025 16:02:35,16.56,1191.04,,,,,
3839,06/15/2025 16:07:35,16.51,1158.72,,,,,
3840,06/15/2025 16:12:35,16.60,1576.96,,,,,
3841,06/15/2025 16:17:35,16.64,1220.80,,,,,
3842,06/15/2025 16:22:35,16.64,1145.28,,,,,
3843,06/15/2025 16:27:35,16.73,1508.48,,,,,
3844,06/15/2025 16:32:35,16.69,1268.80,,,,,
3845,06/15/2025 16:37:35,16.64,1372.16,,,,,
3846,06/15/2025 16:42:35,16.56,1453.44,,,,,
3847,06/15/2025 16:47:35,16.56,1172.48,,,,,
3848,06/15/2025 16:52:35,16.56,1262.72,,,,,
3849,06/15/2025 16:57:35,16.60,1404.80,,,,,
3850,06/15/2025 17:02:35,16.60,1374.08,,,,,
3851,06/15/2025 17:07:35,16.60,1454.72,,,,,
3852,06/15/2025 17:12:35,16.64,1327.36,,,,,
3853,06/15/2025 17:17:35,16.64,1326.08,,,,,
3854,06/15/2025 17:22:35,16.64,959.68,,,,,
3855,06/15/2025 17:27:35,16.60,1167.36,,,,,
3856,06/15/2025 17:32:35,16.64,1188.48,,,,,
3857,06/15/2025 17:37:35,16.69,772.48,,,,,
3858,06/15/2025 17:42:35,16.69,1197.12,,,,,
3859,06/15/2025 17:47:35,16.69,1040.32,,,,,
3860,06/15/2025 17:52:35,16.64,1142.72,,,,,
3861,06/15/2025 17:57:35,16.73,847.04,,,,,
3862,06/15/2025 18:02:35,16.77,986.88,,,,,
3863,06/15/2025 18:07:35,16.77,930.88,,,,,
3864,06/15/2025 18:12:35,16.77,930.24,,,,,
3865,06/15/2025 18:17:35,16.81,779.84,,,,,
3866,06/15/2025 18:22:35,16.90,943.04,,,,,
3867,06/15/2025 18:27:35,16.94,796.16,,,,,
3868,06/15/2025 18:32:35,16.90,648.00,,,,,
3869,06/15/2025 18:37:35,16.94,655.04,,,,,
3870,06/15/2025 18:42:35,17.11,791.68,,,,,
3871,06/15/2025 18:47:35,17.11,724.16,,,,,
3872,06/15/2025 18:52:35,17.11,681.60,,,,,
3873,06/15/2025 18:57:35,17.24,650.08,,,,,
3874,06/15/2025 19:02:35,17.29,572.96,,,,,
3875,06/15/2025 19:07:35,17.33,461.92,,,,,
3876,06/15/2025 19:12:35,17.37,379.68,,,,,
3877,06/15/2025 19:17:35,17.46,339.52,,,,,
3878,06/15/2025 19:22:35,17.41,317.20,,,,,
3879,06/15/2025 19:27:35,17.37,319.04,,,,,
3880,06/15/2025 19:32:35,17.37,313.12,,,,,
3881,06/15/2025 19:37:35,17.41,274.56,,,,,
3882,06/15/2025 19:42:35,17.41,240.32,,,,,
3883,06/15/2025 19:47:35,17.46,201.76,,,,,
3884,06/15/2025 19:52:35,17.46,167.60,,,,,
3885,06/15/2025 19:57:35,17.41,124.00,,,,,
3886,06/15/2025 20:02:35,17.46,80.36,,,,,
3887,06/15/2025 20:07:35,17.50,60.30,,,,,
3888,06/15/2025 20:12:35,17.46,39.75,,,,,
3889,06/15/2025 20:17:35,17.54,23.94,,,,,
3890,06/15/2025 20:22:35,17.50,14.95,,,,,
3891,06/15/2025 20:27:35,17.54,8.54,,,,,
3892,06/15/2025 20:32:35,17.54,6.59,,,,,
3893,06/15/2025 20:37:35,17.54,3.61,,,,,
3894,06/15/2025 20:42:35,17.67,1.27,,,,,
3895,06/15/2025 20:47:35,17.72,0.21,,,,,
3896,06/15/2025 20:52:35,17.80,0.00,,,,,
3897,06/15/2025 20:57:35,17.67,0.00,,,,,
3898,06/15/2025 21:02:35,17.76,0.00,,,,,
3899,06/15/2025 21:07:35,17.80,0.00,,,,,
3900,06/15/2025 21:12:35,17.84,0.00,,,,,
3901,06/15/2025 21:17:35,17.76,0.00,,,,,
3902,06/15/2025 21:22:35,17.80,0.00,,,,,
3903,06/15/2025 21:27:35,17.80,0.00,,,,,
3904,06/15/2025 21:32:35,17.80,0.00,,,,,
3905,06/15/2025 21:37:35,17.84,0.00,,,,,
3906,06/15/2025 21:42:35,17.76,0.00,,,,,
3907,06/15/2025 21:47:35,17.76,0.00,,,,,
3908,06/15/2025 21:52:35,17.76,0.00,,,,,
3909,06/15/2025 21:57:35,17.72,0.00,,,,,
3910,06/15/2025 22:02:35,17.59,0.00,,,,,
3911,06/15/2025 22:07:35,17.54,0.00,,,,,
3912,06/15/2025 22:12:35,17.50,0.00,,,,,
3913,06/15/2025 22:17:35,17.46,0.00,,,,,
3914,06/15/2025 22:22:35,17.37,0.00,,,,,
3915,06/15/2025 22:27:35,17.41,0.00,,,,,
3916,06/15/2025 22:32:35,17.37,0.00,,,,,
3917,06/15/2025 22:37:35,17.29,0.00,,,,,
3918,06/15/2025 22:42:35,17.20,0.00,,,,,
3919,06/15/2025 22:47:35,17.11,0.00,,,,,
3920,06/15/2025 22:52:35,16.99,0.00,,,,,
3921,06/15/2025 22:57:35,16.99,0.00,,,,,
3922,06/15/2025 23:02:35,16.99,0.00,,,,,
3923,06/15/2025 23:07:35,16.90,0.00,,,,,
3924,06/15/2025 23:12:35,16.86,0.00,,,,,
3925,06/15/2025 23:17:35,16.81,0.00,,,,,
3926,06/15/2025 23:22:35,16.81,0.00,,,,,
3927,06/15/2025 23:27:35,16.77,0.00,,,,,
3928,06/15/2025 23:32:35,16.69,0.00,,,,,
3929,06/15/2025 23:37:35,16.60,0.00,,,,,
3930,06/15/2025 23:42:35,16.56,0.00,,,,,
3931,06/15/2025 23:47:35,16.56,0.00,,,,,
3932,06/15/2025 23:52:35,16.47,0.00,,,,,
3933,06/15/2025 23:57:35,16.39,0.00,,,,,
3934,06/16/2025 00:02:35,16.34,0.00,,,,,
3935,06/16/2025 00:07:35,16.30,0.00,,,,,
3936,06/16/2025 00:12:35,16.26,0.00,,,,,
3937,06/16/2025 00:17:35,16.17,0.00,,,,,
3938,06/16/2025 00:22:35,16.08,0.00,,,,,
3939,06/16/2025 00:27:35,15.96,0.00,,,,,
3940,06/16/2025 00:32:35,15.91,0.00,,,,,
3941,06/16/2025 00:37:35,15.83,0.00,,,,,
3942,06/16/2025 00:42:35,15.83,0.00,,,,,
3943,06/16/2025 00:47:35,15.70,0.00,,,,,
3944,06/16/2025 00:52:35,15.70,0.00,,,,,
3945,06/16/2025 00:57:35,15.66,0.00,,,,,
3946,06/16/2025 01:02:35,15.70,0.00,,,,,
3947,06/16/2025 01:07:35,15.66,0.00,,,,,
3948,06/16/2025 01:12:35,15.66,0.00,,,,,
3949,06/16/2025 01:17:35,15.57,0.00,,,,,
3950,06/16/2025 01:22:35,15.61,0.00,,,,,
3951,06/16/2025 01:27:35,15.66,0.00,,,,,
3952,06/16/2025 01:32:35,15.66,0.00,,,,,
3953,06/16/2025 01:37:35,15.61,0.00,,,,,
3954,06/16/2025 01:42:35,15.61,0.00,,,,,
3955,06/16/2025 01:47:35,15.57,0.00,,,,,
3956,06/16/2025 01:52:35,15.61,0.00,,,,,
3957,06/16/2025 01:57:35,15.61,0.00,,,,,
3958,06/16/2025 02:02:35,15.61,0.00,,,,,
3959,06/16/2025 02:07:35,15.57,0.00,,,,,
3960,06/16/2025 02:12:35,15.57,0.00,,,,,
3961,06/16/2025 02:17:35,15.57,0.00,,,,,
3962,06/16/2025 02:22:35,15.57,0.00,,,,,
3963,06/16/2025 02:27:35,15.61,0.00,,,,,
3964,06/16/2025 02:32:35,15.57,0.00,,,,,
3965,06/16/2025 02:37:35,15.61,0.00,,,,,
3966,06/16/2025 02:42:35,15.53,0.00,,,,,
3967,06/16/2025 02:47:35,15.61,0.00,,,,,
3968,06/16/2025 02:52:35,15.53,0.00,,,,,
3969,06/16/2025 02:57:35,15.57,0.00,,,,,
3970,06/16/2025 03:02:35,15.48,0.00,,,,,
3971,06/16/2025 03:07:35,15.53,0.00,,,,,
3972,06/16/2025 03:12:35,15.53,0.00,,,,,
3973,06/16/2025 03:17:35,15.53,0.00,,,,,
3974,06/16/2025 03:22:35,15.53,0.00,,,,,
3975,06/16/2025 03:27:35,15.48,0.00,,,,,
3976,06/16/2025 03:32:35,15.53,0.00,,,,,
3977,06/16/2025 03:37:35,15.53,0.00,,,,,
3978,06/16/2025 03:42:35,15.53,0.00,,,,,
3979,06/16/2025 03:47:35,15.53,0.00,,,,,
3980,06/16/2025 03:52:35,15.53,0.00,,,,,
3981,06/16/2025 03:57:35,15.44,0.00,,,,,
3982,06/16/2025 04:02:35,15.44,0.00,,,,,
3983,06/16/2025 04:07:35,15.48,0.00,,,,,
3984,06/16/2025 04:12:35,15.48,0.00,,,,,
3985,06/16/2025 04:17:35,15.53,0.00,,,,,
3986,06/16/2025 04:22:35,15.53,0.00,,,,,
3987,06/16/2025 04:27:35,15.53,0.00,,,,,
3988,06/16/2025 04:32:35,15.53,0.00,,,,,
3989,06/16/2025 04:37:35,15.53,0.42,,,,,
3990,06/16/2025 04:42:35,15.53,1.06,,,,,
3991,06/16/2025 04:47:35,15.53,2.34,,,,,
3992,06/16/2025 04:52:35,15.57,5.53,,,,,
3993,06/16/2025 04:57:35,15.53,13.22,,,,,
3994,06/16/2025 05:02:35,15.53,19.63,,,,,
3995,06/16/2025 05:07:35,15.57,29.05,,,,,
3996,06/16/2025 05:12:35,15.57,46.14,,,,,
3997,06/16/2025 05:17:35,15.57,73.54,,,,,
3998,06/16/2025 05:22:35,15.57,94.08,,,,,
